sgRNA	Gene	BeadSP	BeadDN	BeadDP	CcSP	CcDN	CcDP	Plasmid5kCTRL
CUBN_03	CUBN	75.36381218037928	201.8190927169787	34.17047532493483	303.10425593635136	137.93791749004694	104.0475539262329	151.04870160171302
PIK3R2_02	PIK3R2	125.60635363396548	174.21990055055429	219.32677185307006	81.57423246835842	98.00852032187545	135.26182010410278	164.6812558978965
NRP1_02	NRP1	118.67634791622946	69.57296358619494	310.7129267918492	231.1269919936822	143.38283528570668	620.8170717598563	172.31548630375926
E2F1_03	E2F1	338.7040294543483	331.1903059970933	310.7129267918492	445.45928906740824	179.68228725677167	4654.393912300152	223.02858828556182
CHN1_01	CHN1	291.0602401449131	148.34565789453137	400.5097572969105	100.76816951973687	117.9732189059612	152.60307909180824	172.8607884756066
WDFY2_04	WDFY2	203.56891795849577	182.8446481025619	358.3926598033862	932.5054417461364	1530.021900580389	2337.6017115426994	169.04367327267522
EIF4A2_02	EIF4A2	129.0713564928335	159.27033812707435	237.60400284082587	309.5022349534775	352.10468411933033	48.555525165575354	147.23158639878164
CAV3_03	CAV3	142.93136792830555	105.22192013449317	160.52176780550778	14.395452788533838	1.8149725985532492	0.0	139.05205382107155
TGFBR3_04	TGFBR3	212.2314251056658	196.64424418577414	174.03102549210993	1088.4561802885864	1397.5289008860018	9655.613004354413	185.4027384280954
PSMA7_01	PSMA7	117.81009720151245	100.04707160328859	104.10075040852237	80.77448509121766	101.63846551898196	114.4523093188562	171.77018413191192
IL15_03	IL15	190.57515723774074	192.61936199483722	155.7537945043541	75.97600082837303	81.67376693489622	13.873007190164387	161.9547450386598
RBM23_03	RBM23	85.75882075698333	209.29387392871865	42.11709749352432	181.54265461095451	117.9732189059612	6652.106947683824	165.22655806974385
CD4_C4	CD4	193.17390938189175	173.64491738042042	86.61818163762548	183.94189674237683	185.1272050524314	145.66657549672607	195.2181775213475
HTR1F_01	HTR1F	200.97016581434477	149.49562423479904	168.46838997409728	438.2615626731413	651.5751628806165	2316.7922007574525	203.94301227090494
LIG4_02	LIG4	131.6701086369845	258.1674433900953	291.64103358723446	267.11562396501677	3709.8039914428414	1203.4833737467607	190.8557601465688
TERC_03	TERC	130.8038579222675	328.8903733165579	38.14378640922958	15.994947542815376	5.444917795659748	0.0	161.40944286681247
TAP2_02	TAP2	169.78514008453266	182.8446481025619	243.9613005756975	79.97473771407688	219.61168442494315	0.0	131.96312558705614
CD4_C1	CD4	281.5314822830261	171.9199678700189	263.0331937803123	377.4807620104429	333.95495813379785	2528.3555604074595	161.40944286681247
PTPRT_04	PTPRT	212.2314251056658	448.4868727043971	138.27122573345721	339.8926352848267	767.7334091880244	201.15860425738362	183.76683191255339
SELENOM_03	SELM	224.35893511170386	250.69266217835533	162.90575445608462	440.6608048045636	457.3730948354188	3280.9662004738775	187.03864494363742
ANK3_03	ANK3	193.17390938189175	174.79488372068812	109.66338592653503	97.5691800111738	61.709068350810476	41.61902157049316	149.95809725801834
XPA_01	XPA	246.01520297962895	229.41828488340315	274.1584648163376	11.996210657111533	68.96895874502347	27.746014380328774	204.48831444275228
ZNF208_03	ZNF208	188.84265580830672	219.64357099112783	181.97764766069943	164.74795969099839	373.8843553019693	142.19832369918495	189.76515580287412
GPA33_02	GPA33	301.45524872151714	127.64626376971303	125.55663026371401	22.39292655994153	72.59890394212997	218.4998632450891	177.76850802223265
GZMK_01	GZMK	226.09143654113788	148.9206410646652	179.5936610101226	372.6822777475983	94.37857512476896	31.21426617786987	184.85743625624806
BEX2_03	BEX2	213.96392653509983	258.7424265602291	85.02885720390759	207.9343180565999	384.77419089328885	312.1426617786987	136.8708451336822
PRF1_02	PRF1	168.05263865509863	190.31942931430186	154.16447007063618	263.9166344564537	148.82775308136644	378.0394459319795	175.04199716299595
NPTX2_02	NPTX2	267.671470847554	232.8681839042062	262.2385315634533	630.2009331869258	517.267190587676	1435.856244182014	193.5822710058055
PLBD2_01	PLBD2	119.54259863094646	242.64289779648152	185.15629652813521	444.6595416902675	395.6640264846083	482.08699985821244	145.0503777113923
ANXA4_01	ANXA4	228.6901886852889	152.9455232556021	255.08657161172277	429.46434152459284	611.645765712445	183.81734526967813	189.76515580287412
ASAH1_04	ASAH1	92.68882647471935	131.09616279051608	98.53811489050973	235.9254762565268	671.5398614647022	322.54741717132197	134.1443342744455
GZMB_02	GZMB	93.55507718943636	160.42030446734205	99.33277710736868	42.386610988460745	259.54108159311465	1168.8008557713497	141.77856468030825
RTP2_01	RTP2	241.68394940604392	266.2172077719691	229.6573806722364	563.821900884242	557.1965877558475	4484.449574220638	200.12589706797357
HSD17B11_01	HSD17B11	114.34509434264444	208.71889075858482	208.9961630339037	55.982316399853815	29.039561576851987	0.0	149.95809725801834
ACHE_04	ACHE	176.71514580226867	133.9710786411853	77.08223503531809	67.17877967982459	47.18928756238448	273.99189200574665	153.22991028910238
F2_03	F2	139.46636506943753	196.06926101564028	153.36980785377725	320.6986982334483	215.98173922783667	402.31720851476723	168.49837110082788
LEP_04	LEP	292.79274157434713	807.2763708679148	261.44386934659434	185.54139149665838	206.9068762350704	197.6903524598425	161.9547450386598
TRIM68_01	TRIM68	390.6790723373685	151.7955569153344	169.26305219095624	107.9658959140038	139.7528900886002	378.0394459319795	119.96647780641467
SELP_02	SELP	135.13511149585253	147.19569155426368	30.197164240640078	473.45044726733516	531.786971376102	1050.8802946549522	137.96144947737687
MYBL2_01	MYBL2	114.34509434264444	183.9946144428296	352.0353620685146	471.8509525130536	362.99451971064985	384.97594952706174	187.03864494363742
PPARG_02	PPARG	157.6576300784946	202.9690590572464	236.014678407108	215.1320444508668	179.68228725677167	48.555525165575354	185.94804059994274
LRFN5_01	LRFN5	239.08519726189292	225.39340269246625	1001.2743932422763	319.8989508563075	50.81923275949098	117.9205611163973	165.22655806974385
GPR107_01	GPR107	148.12887221660756	134.54606181131913	89.7968305050613	133.55781198250838	29.039561576851987	3.4682517975410967	155.95642114833907
HERC6_02	HERC6	251.21270726793097	158.1203717868067	261.44386934659434	7.197726394266919	19.964698584085742	27.746014380328774	175.5872993348433
SELP_03	SELP	55.44004574188821	109.24680232543007	65.95696399929281	1237.2091924367694	1649.8100920849035	582.6663019869043	165.77186024159118
IGF1R_01	IGF1R	116.07759577207844	109.24680232543007	398.9204328631926	226.32850773083757	499.1174646021435	1082.0945608328223	143.9597733676976
SLC34A1_02	SLC34A1	165.45388651094763	213.31875611965555	97.74345267365078	649.3948702383043	981.9001758173079	2635.8713661312336	154.8658168046444
BPNT2_01	BPNT2	282.3977329977431	202.39407588711256	427.5282726701148	147.15351739390147	562.6415055515073	204.6268560549247	167.4077667571332
RUBCNL_02	KIAA0226L	310.9840065834042	275.9919216642444	208.20150081704475	283.11057150783216	54.449177956597474	13.873007190164387	148.32219074247632
CCL5_01	CCL5	100.48508290717238	150.0706074049329	82.64487055333075	4.798484262844613	96.19354772332221	3.4682517975410967	173.95139281930128
LY6D_03	LY6D	201.83641652906178	269.09212362263827	314.686237876144	147.95326477104223	103.4534381175352	1474.0070139549662	167.95306892898054
CD8A_02	CD8A	125.60635363396548	209.29387392871865	271.7744781657607	182.3424019880953	393.84905388605506	891.3407119680619	181.0403210533167
CASD1_02	CASD1	343.0352830279333	150.64559057506673	121.58331917941926	95.96968525689226	392.0340812875018	419.6584675024727	162.50004721050715
THY1_02	THY1	113.47884362792743	109.24680232543007	64.3676395655749	343.0916247933898	116.15824630740795	13.873007190164387	176.67790367853797
SSR2_01	SSR2	112.61259291321043	211.01882343912018	157.343118938072	129.55907509680455	292.2105883670731	867.0629493852741	185.4027384280954
ACVR1B_03	ACVR1B	146.39637078717357	152.37054008546826	208.20150081704475	48.7845900055869	19.964698584085742	55.49202876065755	200.12589706797357
OSTM1_01	OSTM1	103.08383505132339	227.69333537300162	176.41501214268678	658.1920913868528	433.77845105422654	5587.353645838707	145.0503777113923
TNFSF4_03	TNFSF4	298.85649657736616	309.34094553200725	293.23035802095234	657.392344009712	157.90261607413268	4685.608178478022	194.12757317765283
DNMT3B_01	DNMT3B	194.04016009660876	208.71889075858482	204.22818973275	151.95200165674606	499.1174646021435	2559.5698265853293	199.0352927242789
CHRNA4_04	CHRNA4	119.54259863094646	173.64491738042042	32.58115089121693	107.9658959140038	326.6950677395849	332.9521725639453	154.32051463279706
CCDC80_01	CCDC80	180.18014866113668	82.79757649927332	295.6143446715292	88.77195886262534	141.56786268715345	627.7535753549384	175.5872993348433
MRC1_03	MRC1	187.97640509358973	179.39474908175885	296.40900688838815	395.8749516846806	52.63420535804423	45.08727336803426	188.1292492873321
DNMT3B_03	DNMT3B	254.67771012679898	156.39542227640516	271.7744781657607	32.789642462771525	98.00852032187545	38.15076977295206	168.49837110082788
PSMC5_03	PSMC5	239.08519726189292	186.29454712336496	122.37798139627822	518.2363003872182	67.15398614647022	2139.9113590828565	172.8607884756066
ACHE_02	ACHE	186.2439036641557	228.26831854313548	108.07406149281712	42.386610988460745	79.85879433634297	41.61902157049316	190.31045797472146
CD3E_01	CD3E	408.8703373464256	368.564212055793	276.54245146691443	40.78711623417921	206.9068762350704	27.746014380328774	133.05372993075082
RAB27A_01	RAB27A	184.51140223472171	91.42232405128095	367.1339441888346	87.97221148548456	16.334753386979244	180.34909347213704	161.9547450386598
IGFBP6_02	IGFBP6	171.51764151396665	236.8930660951431	121.58331917941926	183.14214936523607	132.49299969438718	34.68251797541097	157.5923276638811
ADAM15_04	ADAM15	132.53635935170152	190.8944124844357	154.95913228749515	167.1472018224207	515.4522179891228	58.96028055819865	154.32051463279706
GZMK_02	GZMK	203.56891795849577	129.9461964502484	360.77664645396305	479.04867890732055	299.47047876128613	780.3566544467468	185.94804059994274
FYN_03	FYN	101.3513336218894	198.36919369617564	297.998331322106	52.78332689129074	45.37431496383123	110.9840575213151	176.67790367853797
Non_Targeting_Human_CRko_0088	NT_88	201.83641652906178	289.21653457732276	251.90792274428696	458.25524710166053	421.0736428643538	1068.2215536426577	208.850731817531
DCLRE1C_02	DCLRE1C	216.56267867925084	197.7942105260418	82.64487055333075	148.753012148183	633.425436895084	433.53147469263706	152.68460811725504
P2RX5_03	P2RX5	272.002724421139	270.8170731330398	105.69007484224028	202.3360864166145	139.7528900886002	10904.183651469208	164.6812558978965
GIMAP7_01	GIMAP7	131.6701086369845	117.29656670730387	197.07622978101946	71.17751656552842	154.27267087702617	10.40475539262329	159.77353635127045
SLA2_03	SLA2	342.1690323132163	252.9925948588907	87.41284385448444	54.38282164557228	90.74862992766246	41.61902157049316	197.9446883805842
CD40_03	CD40	220.89393225283584	146.04572521399598	147.8071723357646	48.7845900055869	346.6597663236706	110.9840575213151	180.49501888146935
DNAI2_04	DNAI2	134.26886078113552	102.9219874539578	143.83386125146984	87.97221148548456	272.2458897829874	17.341258987705483	171.77018413191192
CLSTN2_02	CLSTN2	314.4490094422722	271.96703947330747	223.3000829373648	114.36387493112994	5.444917795659748	100.57930212869181	166.86246458528586
GLRA1_02	GLRA1	317.04776158642323	317.9656930840149	225.68406958794165	590.2135643298874	1397.5289008860018	13106.523542907804	181.58562322516403
SEMA7A_04	SEMA7A	240.8176986913269	241.49293145621385	103.30608819166343	72.77701131980996	352.10468411933033	180.34909347213704	187.03864494363742
IL1RAP_02	IL1RAP	145.53012007245655	196.06926101564028	73.10892395102334	21.593179182800757	49.004260160937726	10.40475539262329	158.68293200757577
GHRHR_02	GHRHR	314.4490094422722	192.0443788247034	395.7417839957568	502.2413528444028	566.2714507486138	1435.856244182014	224.66449480110384
MED11_04	MED11	344.7677844573673	235.16811658474157	388.5898240440263	121.56160132539686	382.9592182947356	166.47608628197264	169.58897544452256
MAN2A2_03	MAN2A2	220.02768153811886	160.99528763747588	228.86271845537743	23.192673937082297	65.33901354791698	0.0	199.58059489612623
NGFR_03	NGFR	143.79761864302256	149.49562423479904	387.0004996103084	468.65196300449054	323.0651225424784	9263.700551232268	164.13595372604917
TGFB3_04	TGFB3	83.16006861283232	170.19501835961736	100.12743932422762	141.55528575391608	283.1357253743069	13.873007190164387	151.59400377356036
CXCR4_04	CXCR4	213.96392653509983	181.11969859216038	187.54028317871206	78.37524295979534	127.04808189872745	86.70629493852742	199.58059489612623
PLAAT3_03	PLA2G16	197.50516295547675	142.59582619319295	352.0353620685146	424.6658572617483	1219.6615862277836	4061.322854920624	160.3188385231178
ROS1_04	ROS1	156.7913793637776	151.7955569153344	75.4929106016002	85.57296935406227	39.929397168171484	100.57930212869181	140.68796033661357
CFTR_01	CFTR	168.91888936981564	373.7390605869976	189.9242698292889	270.31461347357987	163.34753386979244	2646.276121523857	160.3188385231178
NOTCH3_01	NOTCH3	182.7789008052877	156.970405446539	237.60400284082587	38.3878741027569	223.24162962204966	4696.012933870645	167.4077667571332
SLC7A11_02	SLC7A11	56.30629645660522	200.09414320657717	46.09040857781907	443.06004693598595	397.47899908316157	97.11105033115071	182.13092539701137
TGFB3_02	TGFB3	254.67771012679898	228.8433017132693	280.51576255120915	234.32598150224527	421.0736428643538	100.57930212869181	186.49334277179008
IFNLR1_02	IFNLR1	90.09007433056834	227.11835220286778	126.35129248057297	56.78206377699458	321.2501499439251	315.6109135762398	177.2232058503853
BACE2_02	BACE2	171.51764151396665	203.54404222738023	124.76196804685506	1050.8680535629703	1448.348133645493	2573.442833775494	177.76850802223265
CD109_02	CD109	128.2051057781165	112.69670134623313	148.60183455262356	303.10425593635136	199.6469858408574	76.30153954590412	135.23493861814018
LRFN5_03	LRFN5	162.85513436679662	120.17148255797308	212.1748119013395	271.9141082278614	78.04382173778971	38.15076977295206	147.23158639878164
NUP210_04	NUP210	100.48508290717238	113.84666768650081	89.00216828820234	15.994947542815376	9.074862992766246	6.936503595082193	201.7618035835156
FUCA2_03	FUCA2	139.46636506943753	118.44653304757155	64.3676395655749	253.5199185536237	239.5763830090289	31.21426617786987	167.4077667571332
SETD2_02	SETD2	148.99512293132457	317.39070991388104	131.91392799858562	7.997473771407688	1.8149725985532492	0.0	208.850731817531
CXCR1_03	CXCR1	331.77402373661226	519.7847858009936	259.0598826960175	254.31966593076447	535.4169165732085	1737.5941505680894	165.77186024159118
CD82_04	CD82	141.19886649887155	231.14323439380468	258.2652204791586	4.798484262844613	0.0	0.0	145.59567988323963
ARSA_03	ARSA	122.14135077509746	121.32144889824076	156.54845672121303	86.37271673120303	12.704808189872745	58.96028055819865	155.95642114833907
RELB_03	RELB	135.13511149585253	333.4902386776286	106.48473705909923	159.94947542815376	686.0596422531282	6468.2896024141455	183.22152974070605
IL17RA_02	IL17RA	256.410211556233	133.9710786411853	234.4253539733901	32.789642462771525	45.37431496383123	3.4682517975410967	227.39100566034054
PAM_03	PAM	114.34509434264444	157.54538861667285	74.69824838474125	75.17625345123227	25.40961637974549	13.873007190164387	182.13092539701137
IDE_03	IDE	128.2051057781165	219.068587820994	108.07406149281712	357.48707758192364	150.6427256799197	121.38881291393838	170.1342776163699
F3_03	F3	168.05263865509863	135.69602815158683	148.60183455262356	159.149728051013	61.709068350810476	447.40448188280146	169.04367327267522
CXCR4_01	CXCR4	225.22518582642087	225.9683858626001	337.7314421650535	387.0777305361321	214.16676662928342	1120.2453306057741	188.67455145917944
MAP2K5_02	MAP2K5	100.48508290717238	104.64693696435933	64.3676395655749	202.3360864166145	105.26841071608845	568.7932947967398	157.5923276638811
CLN5_03	CLN5	259.008963700384	292.6664335981258	232.83602953967218	426.2653520160298	68.96895874502347	187.28559706721921	185.94804059994274
CD82_01	CD82	238.2189465471759	109.82178549556392	268.59582929832493	173.54518083954684	163.34753386979244	2278.6414309845004	170.1342776163699
CAV3_02	CAV3	252.07895798264798	225.39340269246625	173.23636327525097	279.1118346221283	335.7699307323511	430.063222895096	200.6711992398209
HLA-DMA_04	HLA-DMA	325.71026873359324	427.7874785795788	96.15412823993289	124.76059083395994	177.86731465821842	273.99189200574665	172.31548630375926
R3HDM1_01	R3HDM1	155.0588779343436	107.52185281502854	162.11109223922568	323.0979403648706	206.9068762350704	6.936503595082193	156.50172332018641
SUPT3H_03	SUPT3H	125.60635363396548	64.9730982251242	106.48473705909923	7.997473771407688	70.78393134357673	0.0	166.31716241343852
FNIP2_01	FNIP2	72.76506003622828	158.1203717868067	110.45804814339397	1271.5983296538225	3203.4266364464847	811.5709206246166	201.21650141166825
SUMF1_02	SUMF1	174.98264437283467	97.74713892275322	296.40900688838815	139.15604362249377	357.5496019149901	97.11105033115071	166.86246458528586
GHRHR_01	GHRHR	263.340217273969	146.04572521399598	355.2140109359504	999.684221425961	638.8703546907437	2753.7919272476306	178.85911236592733
CD109_03	CD109	202.7026672437788	140.29589351265756	214.55879855191634	419.0676256217629	696.9494778444478	756.078891863959	124.87419735304073
RAB11FIP3_02	RAB11FIP3	146.39637078717357	79.34767747847026	150.19115898634143	117.56286443969302	54.449177956597474	3391.9502579951927	193.5822710058055
EZR_04	EZR	285.8627358566111	205.26899173778176	292.43569580409337	300.7050138049291	321.2501499439251	308.6744099811576	156.50172332018641
PSTPIP1_03	PSTPIP1	216.56267867925084	146.04572521399598	336.1421177313356	207.13457067945913	192.38709544664442	156.07133088934935	161.40944286681247
FAS_04	FAS	234.7539436883079	142.0208430230591	174.82568770896887	1091.6551697971495	600.7559301211255	5323.766509225584	147.23158639878164
MFAP4_01	MFAP4	142.06511721358854	187.44451346363266	193.89758091358365	161.5489701824353	112.52830111030146	1345.6816974459455	209.39603398937834
TLE4_02	TLE4	106.54883791019141	60.37323286405346	66.75162621615175	513.4378161243736	900.2264088824116	4345.719502318994	81.25002360525357
SLC1A3_03	SLC1A3	206.16767010264678	187.44451346363266	185.15629652813521	21.593179182800757	27.224588978298737	48.555525165575354	141.77856468030825
IFNG_03	IFNG	169.78514008453266	226.54336903273395	138.27122573345721	901.3152940376465	395.6640264846083	2282.1096827820415	185.4027384280954
PSTPIP1_04	PSTPIP1	206.16767010264678	107.52185281502854	104.89541262538133	98.36892738831456	23.59464378119224	10.40475539262329	179.949716709622
ANLN_01	ANLN	104.8163364807574	173.64491738042042	139.06588795031615	100.76816951973687	92.5636025262157	0.0	171.22488196006458
EPOR_04	EPOR	87.49132218641734	56.923333843250404	151.78048342005934	383.0789936504283	245.02130080468865	114.4523093188562	188.67455145917944
FCRL6_01	FCRL6	200.97016581434477	265.0672414317014	175.62034992582784	522.235037272922	669.724888866149	1428.9197405869318	177.76850802223265
KRT9_04	KRT9	141.19886649887155	116.72158353717002	144.6285234683288	562.2224061299605	591.6810671283592	117.9205611163973	171.77018413191192
IL3RA_03	IL3RA	178.4476472317027	199.51916003644334	190.71893204614787	232.72648674796372	147.01278048281318	2237.022409414007	162.50004721050715
IL21_03	IL21	161.9888836520796	335.21518818803014	123.17264361313717	75.97600082837303	25.40961637974549	0.0	127.60070821227742
CYSLTR1_03	CYSLTR1	112.61259291321043	124.77134791904382	105.69007484224028	332.6949088905598	569.9013959457203	2271.704927389418	186.49334277179008
LTB_01	LTB	45.04503716528417	31.049091187227493	78.671559469036	20.79343180565999	83.48873953344946	197.6903524598425	169.58897544452256
CD93_01	CD93	101.3513336218894	80.49764381873794	82.64487055333075	145.55402263961992	58.079123153703975	10.40475539262329	147.23158639878164
CLSTN2_03	CLSTN2	153.32637650490958	275.4169384941105	132.70859021544456	63.979790171261506	234.13146521336915	0.0	139.5973559929189
CCL5_03	CCL5	131.6701086369845	159.27033812707435	165.2897411066615	435.0625731645782	335.7699307323511	8459.066134202734	173.95139281930128
MICB_02	MICB	165.45388651094763	303.5911138306688	201.84420308217315	187.94063362808066	909.3012718751778	1515.6260355254592	194.12757317765283
HSP90AA1_01	HSP90AA1	111.74634219849342	95.44720624221785	154.95913228749515	127.95958034252301	176.05234205966516	24.277762582787677	175.04199716299595
CD82_02	CD82	239.95144797660993	225.39340269246625	207.4068386001858	137.55654886821225	10.889835591319496	31.21426617786987	194.12757317765283
RSPO2_04	RSPO2	220.02768153811886	243.79286413674922	367.1339441888346	76.7757482055138	63.52404094936372	121.38881291393838	139.05205382107155
AIMP1_01	AIMP1	87.49132218641734	212.16878977938788	42.91175971038327	25.591916068504602	50.81923275949098	3215.0694163205967	156.50172332018641
TPT1_01	TPT1	152.4601257901926	182.26966493242807	132.70859021544456	18.394189674237683	63.52404094936372	24.277762582787677	173.95139281930128
GFRA1_03	GFRA1	316.1815108717062	241.49293145621385	345.678064333643	381.4794988961467	254.0961637974549	1304.0626758754524	176.13260150669063
H1-0_04	H1F0	164.58763579623064	127.64626376971303	174.82568770896887	152.75174903388685	455.55812223686553	2174.5938770582675	179.40441453777467
IL32_04	IL32	60.63755003019023	126.49629742944535	61.98365291499805	225.5287603536968	168.79245166545218	31.21426617786987	154.32051463279706
FAP_02	FAP	284.9964851418941	369.13919522592687	273.3638025994786	266.315876587876	375.6993279005226	568.7932947967398	190.31045797472146
TFRC_01	TFRC	157.6576300784946	155.24545593613746	85.02885720390759	277.5123398678468	700.5794230415542	194.22210066230141	158.13762983572843
STAT5B_04	STAT5B	209.6326729615148	124.19636474890997	293.23035802095234	263.11688707931296	270.4309171844341	2819.6887114009114	173.95139281930128
WNT4_02	WNT4	157.6576300784946	230.56825122367084	215.3534607687753	297.506024296366	903.8563540795182	832.3804314098631	204.48831444275228
CNPY3_04	CNPY3	210.4989236762318	128.22124693984688	221.7107585036469	43.186358365601514	16.334753386979244	34.68251797541097	186.49334277179008
PLCG1_01	PLCG1	155.0588779343436	122.47141523850844	514.1464543077403	1581.1005646073	595.3110123254658	110.9840575213151	189.76515580287412
ABCA1_02	ABCA1	209.6326729615148	178.24478274149118	116.81534587826557	418.26787824462207	963.7504498317753	1720.252891580384	202.30710575536293
TMC1_02	TMC1	188.84265580830672	137.9959608321222	305.9449534906955	231.92673937082296	88.93365732910921	62.42853235573974	145.0503777113923
TNR_03	TNR	216.56267867925084	423.7625963886419	182.77230987755837	94.37019050261073	34.484479372511736	72.83328774836303	192.49166666211082
NLGN3_04	NLGN3	227.82393797057188	117.29656670730387	208.20150081704475	151.95200165674606	63.52404094936372	249.71412942295896	155.41111897649174
ATP1B3_03	ATP1B3	90.95632504528535	73.02286260699799	131.91392799858562	11.996210657111533	0.0	27.746014380328774	153.22991028910238
MXRA8_04	MXRA8	242.55020012076093	155.82043910627132	231.24670510595428	64.77953754840227	5.444917795659748	1449.7292513721784	184.31213408440072
TYMS_04	TYMS	106.54883791019141	84.52252600967485	150.19115898634143	763.7587451694342	143.38283528570668	249.71412942295896	142.3238668521556
C1QTNF6_03	C1QTNF6	229.55643940000587	163.29522031801127	180.38832322698153	140.75553837677532	1.8149725985532492	0.0	171.22488196006458
DEFB112_03	DEFB112	149.86137364604159	269.09212362263827	44.50108414410117	169.54644395384298	103.4534381175352	1193.0786183541372	111.78694522870458
FZD10_03	FZD10	211.36517439094882	188.0194966337665	371.1072552731294	1353.1725621221808	1334.0048599366382	1460.1340067648016	187.03864494363742
PTMS_04	PTMS	286.7289865713281	179.9697322518927	72.3142617341644	54.38282164557228	43.559342365277985	6.936503595082193	147.23158639878164
CD34_01	CD34	157.6576300784946	96.0221894123517	166.08440332352043	267.9153713421575	203.27693103796392	6.936503595082193	159.77353635127045
RELA_03	RELA	139.46636506943753	178.819765911625	132.70859021544456	699.7789549981727	444.66828664554606	11459.103939075783	184.31213408440072
SYNE2_04	SYNE2	246.01520297962895	166.7451193388143	167.67372775723834	589.4138169527466	205.09190363651717	69.36503595082193	161.40944286681247
CD3G_02	CD3G	166.32013722566464	174.21990055055429	143.83386125146984	96.76943263403302	136.1229448914937	121.38881291393838	173.40609064745394
CD160_02	CD160	136.0013622105695	198.9441768663095	317.07022452672084	220.7302760908522	998.234929204287	2452.0540208615553	149.95809725801834
SIRPG_03	SIRPG	114.34509434264444	136.27101132172066	249.52393609371012	321.49844561058904	446.4832592440993	1279.7849132926647	170.1342776163699
PNRC1_02	PNRC1	187.11015437887272	168.47006884921583	61.18899069813911	11.996210657111533	92.5636025262157	804.6344170295345	167.95306892898054
APP_04	APP	166.32013722566464	166.7451193388143	173.23636327525097	115.96336968541148	143.38283528570668	48.555525165575354	192.49166666211082
FLT3_03	FLT3	238.2189465471759	173.64491738042042	164.49507888980253	846.1327250149334	571.7163685442735	1248.5706471147948	179.949716709622
LDLR_03	LDLR	241.68394940604392	127.07128059957918	208.20150081704475	443.06004693598595	758.6585461952582	1182.673862961514	159.77353635127045
CCRL2_04	CCRL2	222.62643368226986	136.27101132172066	44.50108414410117	139.15604362249377	63.52404094936372	1161.8643521762674	142.3238668521556
CD19_03	CD19	113.47884362792743	114.99663402676849	65.95696399929281	116.76311706255225	295.8405335641796	180.34909347213704	154.32051463279706
IL32_02	IL32	206.16767010264678	114.99663402676849	218.5321096362111	19.19393705137845	12.704808189872745	90.17454673606852	177.2232058503853
TPT1_03	TPT1	141.19886649887155	78.77269430833643	402.8937439474874	412.66964660463674	642.5002998878502	197.6903524598425	172.31548630375926
MEFV_04	MEFV	149.86137364604159	158.1203717868067	276.54245146691443	74.3765060740915	79.85879433634297	534.1107768213288	157.5923276638811
LRFN4_03	LRFN4	364.6915508958584	184.56959761296343	290.8463713703755	411.8698992274959	192.38709544664442	104.0475539262329	208.850731817531
SEMA4A_04	SEMA4A	195.77266152604275	186.8695302934988	174.03102549210993	17.594442297096915	30.854534175405238	284.3966473983699	140.68796033661357
Non_Targeting_Human_CRko_0068	NT_68	155.0588779343436	263.3422919212999	112.04737257711187	41.58686361131998	7.259890394212997	322.54741717132197	149.95809725801834
GOLM2_04	GOLM2	111.74634219849342	117.29656670730387	163.7004166729436	35.18888459419383	7.259890394212997	62.42853235573974	137.41614730552953
TPP2_02	TPP2	154.1926272196266	236.8930660951431	151.78048342005934	214.33229707372604	268.61594458588087	34.68251797541097	162.50004721050715
ULBP2_04	ULBP2	78.8288150392473	45.42367044057356	118.40467031198347	178.34366510239144	132.49299969438718	24.277762582787677	154.32051463279706
CHST12_01	CHST12	342.1690323132163	291.51646725785815	204.22818973275	53.58307426843151	306.7303691554991	65.89678415328083	201.7618035835156
PHEX_01	PHEX	228.6901886852889	269.09212362263827	162.11109223922568	694.1807233581874	598.9409575225723	662.4360933303494	178.85911236592733
TMEM8B_02	TMEM8B	265.07271870340304	473.7861321902862	335.3474555144767	402.27293070180673	161.5325612712392	2420.8397546836854	227.93630783218788
KISS1R_04	KISS1R	60.63755003019023	139.1459271723899	212.1748119013395	285.50981363925445	284.95069797286016	787.293158041829	188.67455145917944
IL21R_01	IL21R	162.85513436679662	114.99663402676849	306.7396157075545	102.36766427401841	0.0	357.22993514673294	177.76850802223265
SSH1_02	SSH1	391.5453230520855	282.31673653571664	301.17698018954184	157.55023329673145	215.98173922783667	402.31720851476723	158.13762983572843
C1QTNF6_01	C1QTNF6	112.61259291321043	49.44855263151045	153.36980785377725	179.943159856673	205.09190363651717	461.27748907296586	141.77856468030825
HNRNPK_01	HNRNPK	181.9126500905707	154.0954895958698	246.34528722627434	389.47697266755443	61.709068350810476	183.81734526967813	169.58897544452256
CHRNB2_02	CHRNB2	233.0214422588739	254.14256119915837	108.07406149281712	110.3651380454261	261.3560541916679	877.4677047778974	187.58394711548476
ACY3_02	ACY3	278.06647942415805	513.4599709295213	233.63069175653115	200.73659166233298	136.1229448914937	72.83328774836303	207.76012747383632
HOPX_02	HOPX	184.51140223472171	194.34431150523875	132.70859021544456	63.979790171261506	16.334753386979244	72.83328774836303	176.13260150669063
BTK_01	BTK	151.59387507547558	94.29723990195016	78.671559469036	271.11436085072063	266.8009719873276	589.6028055819864	163.59065155420183
PSEN1_04	PSEN1	165.45388651094763	170.77000152975123	123.9673058299961	35.18888459419383	134.30797229294043	17.341258987705483	165.22655806974385
HSPA2_04	HSPA2	84.02631932754932	102.9219874539578	60.394328481280155	23.992421314223066	7.259890394212997	58.96028055819865	138.5067516492242
